academicyear,athleticstatus,countryoforigin,countryofresidence,disability,dob,gender,major,primarylanguage,university,dropout,study_hours,gpa
4,1,2,6,20,5798,0,1,0,6147,0.0,7.7,3.33
4,1,3,0,20,5442,1,0,4,1193,0.0,7.7,3.26
2,1,4,0,18,3645,0,2,4,5638,0.0,7.7,3.37
3,1,5,7,12,2351,1,3,2,1139,0.0,6.9,2.64
3,0,4,0,7,893,0,2,3,2602,1.0,6.2,2.23
5,0,2,5,5,3917,1,0,3,5349,0.0,7.7,2.98
1,1,4,3,14,4646,1,3,2,1487,0.0,7.6,3.17
2,0,6,0,3,6100,0,3,4,6907,0.0,7.5,2.85
5,1,0,4,19,6861,0,0,0,5297,0.0,7.3,2.76
4,0,6,6,10,3745,0,3,4,5288,0.0,7.8,2.65
5,0,4,7,10,2871,0,2,1,6878,0.0,4.6,2.21
3,1,4,4,10,153,1,0,4,917,0.0,7.0,2.35
2,1,4,1,7,353,0,3,1,2629,0.0,5.7,2.4
2,1,6,3,4,2424,0,1,4,2502,0.0,6.7,2.24
5,0,0,6,13,4489,1,2,1,3699,0.0,6.9,2.54
1,0,0,4,9,1973,1,0,1,4054,0.0,7.8,2.98
0,0,3,3,0,1188,0,1,0,3813,0.0,6.5,2.37
4,1,5,6,20,3601,1,2,3,2516,0.0,7.5,2.69
3,1,6,2,15,7313,1,0,4,1342,0.0,6.7,3.0
4,1,6,4,10,3725,1,3,3,5587,0.0,7.0,2.37
5,1,2,3,0,4702,0,3,3,6133,0.0,7.3,2.47
4,1,6,2,11,7262,1,0,3,691,1.0,5.3,2.08
5,0,1,4,15,374,0,3,0,761,0.0,7.6,2.68
0,1,0,0,0,2067,0,0,0,111,1.0,5.9,2.03
2,1,5,4,11,476,1,1,3,5121,0.0,6.5,2.22
2,0,7,3,10,1054,0,3,3,5375,1.0,5.8,2.02
3,0,3,3,10,7089,0,3,2,4279,0.0,8.9,3.2
3,1,7,0,0,57,1,3,3,4842,0.0,6.6,2.3
3,1,6,2,10,4382,0,3,4,2950,0.0,7.7,3.06
3,0,6,0,6,6067,0,3,4,5488,0.0,6.5,2.87
3,1,6,4,14,5580,0,0,4,3554,0.0,8.3,3.16
0,0,2,6,10,1552,0,3,4,3015,0.0,7.4,2.63
5,0,5,6,11,961,0,3,4,2527,0.0,6.8,2.84
1,1,4,4,4,4939,0,1,1,6661,0.0,7.0,2.16
5,1,2,4,0,5251,1,1,4,6953,1.0,5.6,2.22
2,1,4,7,16,5407,0,3,1,3482,0.0,6.7,3.28
3,0,6,5,6,4284,1,3,4,3688,0.0,6.0,2.24
0,0,7,2,12,6236,1,1,4,4569,1.0,6.2,2.02
0,0,4,4,2,5530,1,3,3,2929,0.0,8.4,3.21
0,0,3,1,10,185,0,3,2,1448,0.0,5.1,2.38
3,0,5,5,15,2236,0,3,1,4120,0.0,7.9,2.9
1,0,2,3,12,757,1,0,3,4482,0.0,6.7,2.79
3,0,7,7,14,7354,1,2,1,1601,0.0,6.7,2.77
0,1,0,4,17,4052,0,2,2,5884,0.0,7.2,2.41
4,0,0,1,1,5713,1,3,0,319,0.0,7.2,2.82
3,0,1,0,19,6043,0,1,1,2629,1.0,6.6,2.25
2,0,2,6,15,5239,0,0,3,966,0.0,8.3,3.33
1,1,0,1,0,5765,1,3,1,1778,0.0,8.8,3.33
3,1,0,3,4,6168,1,0,1,6794,1.0,6.6,2.04
0,0,0,4,1,2166,0,1,2,6324,0.0,8.1,3.23
5,1,2,0,4,1568,1,2,3,6129,0.0,7.9,3.08
4,0,5,7,16,3270,1,3,1,1273,0.0,7.3,2.98
5,0,6,1,20,6812,1,1,4,3469,0.0,7.9,3.11
3,0,0,5,4,3076,0,3,3,6198,0.0,7.6,3.28
5,1,2,3,16,5907,1,3,3,5114,0.0,8.2,3.1
0,1,7,2,14,4583,0,3,3,6812,0.0,8.2,3.08
4,1,6,3,11,7398,0,1,2,2782,1.0,5.8,2.28
5,1,1,3,20,3163,0,2,4,1718,0.0,6.8,2.45
5,0,6,3,8,668,1,0,4,4047,0.0,7.9,3.38
0,1,7,0,0,2435,1,2,4,5711,0.0,6.6,2.79
4,1,5,0,19,3814,0,2,1,6596,0.0,7.5,2.48
4,1,7,5,5,1060,0,3,4,1829,0.0,5.7,2.02
4,0,3,0,7,937,0,1,2,3922,0.0,8.2,3.21
1,0,5,3,0,6953,1,0,4,6093,0.0,6.3,3.31
4,1,0,1,2,1294,0,2,3,4362,0.0,8.1,3.27
0,1,5,4,15,5414,1,1,2,276,1.0,6.0,2.09
1,0,1,2,7,5652,1,2,3,2025,0.0,6.8,2.36
4,0,6,4,6,6603,1,2,1,2444,0.0,7.1,2.84
0,0,7,5,17,299,1,3,1,5107,0.0,6.7,2.42
3,1,6,7,15,5399,1,3,1,3953,0.0,8.1,2.7
5,0,0,0,14,853,0,1,2,2570,0.0,7.1,2.74
5,1,4,2,20,5283,1,2,1,3158,0.0,8.0,3.37
3,0,4,0,0,2093,0,2,1,6047,1.0,6.4,2.08
3,1,6,2,19,2743,0,1,0,3549,1.0,6.4,2.21
1,1,1,5,2,3362,1,0,3,1847,1.0,6.3,2.2
1,0,7,5,15,4235,0,1,2,2747,0.0,6.8,2.66
3,1,2,2,11,7026,0,2,2,1039,0.0,7.0,2.71
5,1,7,5,2,3196,0,3,2,2110,0.0,6.8,2.98
4,1,1,0,14,2359,0,3,0,2266,1.0,7.5,2.18
3,1,3,0,20,4546,1,0,3,5824,0.0,7.7,2.77
5,0,0,1,11,4342,1,0,3,2067,0.0,8.2,3.19
0,0,7,1,9,5861,1,0,0,4206,0.0,6.6,2.16
4,1,5,7,3,4328,0,1,4,121,0.0,7.0,2.59
4,0,0,3,4,4690,1,2,3,4614,0.0,7.0,2.95
4,1,3,1,15,6202,0,0,0,788,0.0,7.3,2.59
0,0,3,2,2,5598,0,2,0,1759,0.0,5.6,2.41
4,0,4,7,15,5795,0,2,2,1674,0.0,7.5,2.57
0,1,3,2,12,4507,1,2,3,6561,0.0,6.9,2.46
5,1,6,4,15,4861,1,1,3,6647,1.0,6.3,2.05
2,1,6,1,10,6100,1,0,2,1947,0.0,9.0,3.14
4,1,7,0,4,6853,0,0,4,3717,0.0,8.5,2.34
3,1,1,7,11,4454,0,3,4,6827,0.0,6.1,2.15
1,1,0,7,19,1317,1,2,0,986,0.0,6.3,2.15
3,1,0,6,11,428,1,2,1,3168,0.0,7.2,2.73
1,1,5,0,1,3017,1,1,1,6469,0.0,7.6,2.75
5,0,5,5,13,7360,1,0,1,3114,0.0,6.8,3.37
5,0,7,4,1,2321,1,0,2,3737,0.0,7.7,2.75
3,0,7,0,14,1924,0,2,1,742,0.0,5.5,2.32
4,1,7,6,7,5768,0,0,4,5454,0.0,8.1,3.09
1,0,5,5,15,3027,1,0,4,3325,1.0,6.8,2.21
5,0,7,1,12,604,1,1,0,2656,0.0,5.5,2.15
2,0,5,2,16,4695,1,0,3,3365,0.0,6.6,2.77
4,1,6,4,16,578,0,3,4,4409,0.0,8.5,2.59
5,0,0,0,2,6688,1,2,2,2465,0.0,8.3,3.02
1,0,6,7,9,1224,0,1,0,1576,0.0,5.5,2.11
4,0,4,3,4,4989,0,2,0,620,0.0,6.8,2.7
5,0,7,4,20,6731,0,1,4,2715,0.0,6.5,2.71
0,0,4,4,20,981,1,1,0,6179,0.0,6.5,2.63
2,0,5,6,4,2567,0,2,1,6465,0.0,5.5,2.44
5,0,7,6,1,3358,0,1,2,4758,0.0,6.7,2.68
0,1,4,6,4,5488,1,2,4,2981,1.0,7.0,2.26
4,0,4,0,20,5034,0,2,2,5705,0.0,6.7,2.92
3,1,0,2,17,4528,0,3,3,5487,0.0,6.7,2.9
0,0,2,1,19,1438,1,0,4,5761,0.0,7.8,3.16
3,0,6,3,4,199,0,0,4,6330,0.0,7.5,2.71
4,0,0,0,16,2543,0,0,2,1876,0.0,6.3,2.68
0,1,5,7,3,7394,1,0,0,6436,0.0,8.2,2.55
4,0,0,7,11,2658,1,0,3,2220,1.0,5.9,2.09
1,1,3,4,17,4971,0,1,2,3330,1.0,5.8,2.29
0,1,6,0,3,2577,1,0,0,5104,1.0,5.6,2.25
2,1,5,6,14,741,0,1,3,6860,0.0,6.2,2.38
4,1,4,0,8,4294,0,2,3,3283,0.0,9.0,3.27
0,0,6,1,11,7484,1,2,4,3704,0.0,7.8,2.92
2,1,3,5,5,4106,1,1,4,1998,0.0,6.1,2.2
1,1,4,3,9,537,1,2,3,1804,0.0,7.5,2.91
2,0,7,6,18,5291,0,0,4,6027,0.0,6.8,2.96
0,1,1,2,2,2590,0,1,4,1216,1.0,6.8,2.17
5,0,7,7,20,834,1,1,2,3986,0.0,8.1,3.36
2,0,6,2,0,234,1,3,1,2628,0.0,8.1,2.95
4,0,7,2,4,7530,1,1,1,1829,0.0,6.8,3.03
5,1,2,3,17,5569,0,1,1,4210,0.0,6.9,2.63
0,0,4,2,19,3875,1,1,1,4116,0.0,7.5,2.54
3,1,2,3,7,6178,0,0,3,6235,1.0,6.6,2.06
1,0,1,1,6,3150,1,2,3,23,0.0,7.0,2.75
0,1,2,3,8,5063,0,1,1,5588,0.0,4.9,2.43
5,1,4,1,8,2508,0,3,1,2949,1.0,6.5,2.1
3,0,7,7,14,1733,1,1,3,1423,1.0,6.2,2.26
5,0,4,5,12,5073,0,1,0,6755,0.0,6.1,2.96
3,1,2,4,17,5240,0,2,2,4961,0.0,6.6,2.56
1,0,7,6,20,3161,0,2,0,4818,0.0,8.1,3.25
2,1,3,6,18,6026,1,0,3,3668,1.0,5.5,2.13
3,0,3,6,5,688,0,0,3,455,0.0,7.4,3.37
4,1,2,7,20,3120,1,1,1,6712,0.0,7.5,3.19
2,0,7,4,7,588,0,3,1,3979,0.0,6.3,2.07
2,1,0,2,19,5630,0,2,3,1016,0.0,5.9,2.07
2,0,2,7,7,1725,1,0,2,1811,0.0,8.4,3.18
3,0,4,3,15,2328,0,0,3,6825,0.0,7.9,3.07
2,0,3,7,1,7448,1,3,4,3487,0.0,6.1,2.3
3,0,4,2,8,872,1,2,3,6882,0.0,6.2,2.63
0,1,5,6,12,2390,0,0,3,4548,0.0,5.2,2.44
1,1,0,1,3,6073,1,2,4,3245,0.0,7.4,3.35
0,0,3,5,16,2442,0,1,4,5300,0.0,7.4,2.73
5,0,4,1,2,3826,1,0,4,1884,0.0,7.6,2.62
2,1,0,3,11,3220,1,2,0,3881,0.0,6.5,2.86
1,0,2,3,0,3380,0,0,4,1587,0.0,6.3,2.13
4,0,5,3,12,2299,1,0,0,4941,0.0,8.6,3.35
0,0,2,4,18,7126,0,3,1,1661,0.0,6.9,2.51
1,0,3,3,8,5725,0,1,0,3696,0.0,7.6,2.98
2,0,3,1,3,4173,0,0,2,2530,0.0,7.8,3.01
3,0,1,0,16,1236,1,0,3,4268,0.0,7.2,3.11
2,0,7,6,20,5222,1,3,1,2095,0.0,6.5,2.64
5,1,4,2,20,6781,0,2,3,5883,0.0,6.4,2.77
4,1,3,5,14,5296,1,1,3,1534,0.0,8.1,3.04
2,0,0,1,7,3627,1,0,1,3070,0.0,7.5,2.28
4,1,5,6,14,3850,1,1,0,4191,0.0,8.0,3.2
4,0,0,2,15,3208,0,2,3,2866,0.0,8.3,3.14
0,1,4,6,19,4017,1,3,4,506,0.0,6.9,2.71
4,1,5,5,3,7078,0,0,1,584,0.0,5.9,2.36
2,0,5,0,17,7258,0,1,0,762,0.0,6.0,2.16
4,0,7,0,6,4494,1,0,2,2095,1.0,6.3,2.06
2,0,5,3,19,5160,1,1,1,1439,0.0,6.9,2.66
1,0,5,2,15,3589,0,0,0,5497,0.0,7.2,2.59
5,1,0,4,13,5375,0,2,3,899,0.0,9.0,3.35
4,1,2,5,19,5668,0,3,3,4445,0.0,7.3,2.51
2,0,5,7,18,164,0,3,2,1009,0.0,7.1,2.92
3,1,6,3,11,7050,1,1,1,3057,0.0,6.8,2.55
5,1,1,3,18,3118,0,2,2,2475,0.0,6.9,2.34
4,1,0,1,6,6126,1,1,0,5947,1.0,6.5,2.29
4,0,0,1,6,2598,0,3,1,630,0.0,7.4,3.35
3,1,7,1,19,3350,1,1,3,3317,0.0,7.7,3.17
3,0,4,4,4,4814,1,2,2,3133,0.0,6.9,2.58
4,1,3,2,7,3517,0,3,3,655,0.0,6.4,2.53
1,1,7,6,8,3514,0,1,0,5869,0.0,5.5,2.15
4,0,2,3,16,6813,1,2,3,2420,0.0,7.2,3.26
1,1,2,2,12,1488,1,3,2,5598,0.0,7.6,2.88
5,0,5,1,5,5290,0,0,0,2432,0.0,8.2,2.8
1,0,1,1,4,3017,0,2,3,3093,0.0,9.0,3.1
5,1,7,3,9,5449,1,1,3,4282,1.0,6.3,2.16
4,0,5,4,2,6428,1,1,4,1555,0.0,8.1,2.57
5,0,3,0,18,2990,0,0,1,2276,0.0,6.2,2.38
2,0,7,6,1,2725,0,3,2,5089,0.0,6.7,2.79
0,1,1,2,14,304,0,2,2,1858,0.0,7.6,2.59
3,1,2,4,10,6437,1,3,1,5158,0.0,6.9,2.58
5,1,5,3,12,5806,0,2,3,6611,0.0,7.7,2.88
1,0,1,5,2,4398,0,1,3,6264,0.0,7.4,3.04
1,0,5,5,14,3903,0,3,1,862,0.0,7.3,2.43
3,0,5,2,8,5731,1,1,3,6254,0.0,6.7,2.61
3,0,1,3,19,5042,1,2,1,6299,0.0,7.7,3.05
5,0,3,5,20,3409,0,2,0,3951,0.0,6.7,2.81
4,0,5,5,15,5306,0,1,1,5630,0.0,6.9,2.55
0,1,6,0,19,4572,1,0,0,2663,0.0,6.9,2.1
1,1,7,6,19,4246,1,2,1,213,0.0,8.2,3.27
1,1,7,1,4,6022,1,1,4,5292,0.0,6.7,2.14
1,1,4,7,19,3143,1,0,2,6384,1.0,6.3,2.03
0,1,6,1,11,1507,1,0,0,6040,0.0,6.5,2.75
3,0,4,2,20,3764,1,2,4,1994,0.0,6.9,3.27
5,0,2,2,17,696,0,2,1,2391,0.0,7.3,3.39
1,0,0,0,8,2171,1,2,0,5365,0.0,5.8,2.06
1,1,3,0,20,1892,1,1,4,3263,0.0,7.2,2.46
2,0,6,1,3,1278,0,2,0,5025,0.0,7.7,3.13
0,0,2,0,8,6619,0,3,3,5174,0.0,7.8,3.07
1,0,3,3,17,4598,0,1,1,5354,0.0,6.8,2.64
0,0,3,5,6,6862,0,2,4,1528,1.0,6.8,2.24
4,0,1,6,6,7017,0,1,4,1487,1.0,5.5,2.02
4,0,3,2,4,2821,1,1,3,3061,0.0,7.7,3.26
2,0,6,2,18,384,1,1,3,3372,0.0,7.9,2.18
3,1,1,7,9,6982,1,3,2,4028,1.0,6.7,2.07
4,1,4,4,20,727,0,0,4,1056,0.0,6.5,2.72
4,1,3,6,2,3773,1,3,4,3469,0.0,8.1,2.87
5,1,3,6,4,3559,0,1,4,2938,0.0,6.8,2.42
2,0,5,0,13,4980,0,3,2,5530,0.0,6.4,2.37
2,1,4,1,16,589,0,1,2,3106,0.0,9.0,3.11
2,1,7,2,17,5544,0,3,1,3619,0.0,7.8,3.17
3,0,6,3,18,2194,0,3,2,6854,0.0,6.7,2.49
0,1,1,7,15,4291,0,2,0,356,0.0,7.7,3.37
3,1,5,3,3,4379,0,3,2,6173,0.0,7.6,3.02
2,0,6,5,12,1422,0,0,0,96,0.0,6.7,2.54
1,1,0,6,13,5362,1,3,3,2688,0.0,7.1,2.2
4,0,4,7,10,4275,1,0,2,4364,0.0,8.3,3.15
2,1,3,4,20,7489,1,0,3,742,0.0,7.0,2.54
3,1,6,4,10,2841,1,0,3,1284,0.0,7.3,3.37
3,1,3,0,11,1964,0,1,4,4957,0.0,7.4,3.38
4,1,3,3,3,1203,0,0,2,569,0.0,6.1,2.39
5,0,6,1,3,1407,1,2,0,5158,0.0,8.0,2.94
1,0,1,4,12,5640,0,0,2,3519,0.0,7.6,2.71
2,1,7,0,10,6094,0,1,3,2115,0.0,8.6,3.3
1,1,7,1,9,6937,0,1,2,6083,0.0,7.0,2.93
2,1,2,6,5,1934,1,2,3,1509,0.0,8.7,3.1
4,1,4,0,13,3183,1,0,3,5921,0.0,8.7,3.32
3,0,2,4,15,2699,0,0,2,2913,0.0,6.5,2.42
3,1,6,1,8,267,1,3,2,1133,0.0,6.6,3.24
0,1,3,5,20,3468,1,2,4,5894,0.0,8.1,3.12
1,1,1,2,16,4510,1,3,2,3934,0.0,7.5,2.52
1,1,4,2,3,3846,0,2,3,6243,0.0,7.7,3.16
4,1,5,7,20,1948,1,2,3,295,0.0,7.9,3.38
5,1,1,5,18,4662,1,0,2,4069,0.0,8.1,3.27
3,0,6,6,6,3983,1,2,3,5874,0.0,6.2,2.46
3,0,5,6,13,2998,1,1,2,5667,0.0,8.2,3.14
4,1,1,2,3,5639,0,0,2,5137,0.0,6.7,2.33
1,0,0,0,7,554,1,2,2,1110,0.0,8.2,3.35
3,0,3,7,16,1176,0,3,0,6120,0.0,6.3,2.57
0,0,5,1,1,3529,1,3,0,3195,0.0,8.2,3.24
2,1,3,1,13,1949,1,1,1,1456,0.0,7.4,3.4
5,1,1,7,1,4368,0,3,3,3352,0.0,7.6,3.4
0,1,4,6,14,6362,0,3,0,5621,0.0,7.2,2.42
5,0,4,0,17,2899,1,3,4,546,0.0,6.2,2.12
2,1,5,5,8,1077,0,3,4,6387,0.0,5.3,2.81
0,0,6,1,2,1430,1,0,0,4908,0.0,6.2,2.38
1,0,3,5,12,6133,0,3,3,5160,0.0,7.8,3.24
2,1,4,4,2,4678,0,3,3,792,0.0,7.7,2.62
3,1,7,6,3,4750,1,2,1,2687,0.0,6.7,2.42
5,1,2,2,3,1081,0,0,4,3010,0.0,9.0,3.02
2,0,0,0,8,4960,0,1,2,3022,0.0,7.7,3.06
3,0,4,6,5,6376,1,3,0,5707,0.0,5.6,2.82
0,1,2,2,5,6546,1,2,1,1349,0.0,6.6,2.5
4,1,7,6,5,5234,0,2,2,146,0.0,8.3,2.99
3,1,7,5,12,6586,1,1,3,6287,0.0,6.0,2.08
5,1,1,5,0,2395,0,2,0,1430,0.0,5.7,2.36
0,0,1,3,20,6547,1,0,2,5395,0.0,8.0,3.17
1,1,4,3,8,5451,0,2,3,3919,0.0,6.6,2.88
5,1,2,6,16,5642,0,2,2,6582,0.0,6.6,2.8
2,1,6,1,15,4515,0,0,2,1758,0.0,8.6,3.26
3,0,6,4,3,2145,1,2,1,1116,0.0,6.4,2.32
0,0,3,3,15,4868,1,0,0,1779,0.0,7.0,2.66
0,1,3,0,19,2311,1,3,4,5656,0.0,6.3,2.63
2,0,2,7,4,7418,0,1,1,389,0.0,8.5,3.28
5,0,4,2,12,4589,1,3,3,3640,0.0,7.6,2.54
3,0,2,1,4,4287,0,1,4,611,0.0,8.7,2.94
3,0,1,3,14,6610,0,3,4,3239,0.0,6.4,2.98
0,0,6,6,10,6202,0,0,0,2530,0.0,7.7,3.08
1,1,3,5,16,1257,1,2,4,4507,0.0,6.8,2.89
3,1,5,1,10,2529,1,0,1,2992,0.0,5.9,2.35
0,0,3,7,17,2717,0,2,3,4903,1.0,6.8,2.23
4,0,1,7,2,3016,1,0,2,4392,0.0,5.9,2.46
0,0,6,1,12,2967,1,2,3,1578,0.0,6.1,2.33
3,1,6,5,17,7005,0,1,0,2647,0.0,6.7,3.31
0,0,4,4,0,517,0,1,3,4883,0.0,8.2,3.11
0,1,7,1,11,4415,0,1,1,2622,0.0,6.4,2.65
1,1,3,0,19,1365,1,3,0,62,0.0,6.4,2.73
1,1,0,6,19,5949,1,3,2,5328,0.0,7.3,2.96
0,0,0,6,5,4162,1,3,2,1494,0.0,6.0,2.43
4,0,6,1,0,1474,0,0,1,811,0.0,5.5,2.73
3,0,5,5,8,4562,1,0,2,6961,0.0,6.3,2.61
1,0,1,5,17,1566,1,0,4,4657,0.0,8.5,3.3
2,1,2,3,15,5498,0,0,1,4190,0.0,7.2,2.3
0,0,4,2,15,980,0,2,1,5544,0.0,7.1,3.08
0,1,0,5,0,6879,1,2,4,2254,0.0,6.8,2.95
5,0,5,5,2,4927,0,1,4,5502,0.0,7.2,3.06
3,1,4,0,18,941,1,2,1,1466,0.0,7.6,3.0
1,0,5,5,16,7085,1,2,2,2962,1.0,7.9,2.06
2,0,0,0,13,3460,0,3,4,5599,1.0,5.7,2.04
4,1,0,4,11,243,0,3,1,1538,0.0,7.5,3.07
2,1,4,0,0,5575,1,3,0,6556,0.0,6.9,2.72
0,1,7,0,6,6216,1,2,0,1618,0.0,7.1,2.56
1,1,7,6,14,20,0,0,4,2308,0.0,7.0,2.47
5,0,3,1,6,5855,1,0,1,5972,0.0,7.0,3.07
5,0,3,2,2,150,0,2,2,5118,0.0,7.4,2.63
2,0,6,5,19,3945,1,1,0,3494,0.0,8.3,3.37
3,0,3,5,0,2645,0,3,4,4825,0.0,6.9,2.97
2,1,6,5,12,5057,0,1,3,3080,0.0,7.0,2.38
1,1,5,2,20,1750,1,3,2,5299,0.0,7.7,3.29
1,1,5,3,11,5507,0,0,1,5641,1.0,6.2,2.18
2,1,2,1,20,1106,0,1,1,6853,0.0,7.1,2.79
3,0,1,0,11,4788,0,2,4,5669,0.0,6.4,2.66
0,1,4,3,3,3420,1,2,4,6462,0.0,6.4,2.61
0,1,6,4,9,1512,0,0,1,518,0.0,8.5,2.63
4,1,0,7,19,2523,1,2,0,735,0.0,6.3,2.72
1,1,4,1,4,5299,0,1,2,4079,0.0,7.3,3.06
1,1,4,7,3,2960,1,3,0,1965,0.0,7.4,3.28
4,0,7,1,19,6687,1,0,2,1596,0.0,7.2,2.39
3,0,2,2,6,2255,1,0,4,1071,0.0,5.9,2.47
0,1,4,6,2,73,0,0,0,372,0.0,6.9,2.41
2,0,0,4,9,7107,1,1,3,4082,1.0,6.2,2.28
4,0,6,0,7,4669,0,2,3,2365,0.0,8.3,3.12
3,1,6,7,9,6207,0,2,1,3759,0.0,6.7,2.61
0,0,1,6,4,997,1,3,3,1648,0.0,7.5,2.73
5,1,3,7,10,7265,0,3,2,5932,0.0,8.0,3.13
3,0,3,2,15,1053,0,0,1,6169,0.0,6.4,2.77
4,0,7,4,9,1423,1,1,0,1640,0.0,8.7,3.36
0,0,4,2,12,900,1,3,4,15,1.0,6.1,2.19
2,1,5,5,10,3064,0,1,0,3482,0.0,7.1,2.35
0,1,0,2,12,3182,1,3,2,4492,0.0,7.2,2.81
0,0,7,4,13,848,0,0,2,6515,1.0,6.6,2.21
3,1,5,7,19,4450,0,1,2,327,0.0,7.3,2.71
0,1,0,4,14,6892,1,3,3,1274,0.0,6.8,2.95
0,0,0,3,9,6401,0,0,2,6209,0.0,5.7,2.15
4,0,6,3,1,6611,0,1,4,6447,1.0,6.3,2.14
3,0,5,1,8,4631,1,2,3,3540,0.0,8.4,3.22
4,1,4,3,0,2566,0,1,3,4172,0.0,7.5,2.16
2,0,2,3,14,2672,1,2,4,868,0.0,8.3,3.16
1,0,6,6,7,2825,0,1,2,1098,0.0,6.1,2.36
3,1,1,6,13,4101,1,0,2,3995,0.0,7.7,2.94
3,0,4,1,14,6444,0,2,0,2916,0.0,8.4,3.41
5,0,7,3,8,2045,0,3,1,6295,0.0,6.6,2.68
0,0,5,4,11,1871,1,3,1,4447,0.0,7.3,2.39
2,0,4,1,0,4761,1,1,4,6606,0.0,7.6,2.77
0,0,1,2,1,3549,0,0,4,5183,0.0,7.0,2.95
3,1,4,4,20,2735,1,3,0,409,0.0,8.4,3.36
5,0,4,5,19,1171,0,2,2,2607,0.0,7.4,3.16
0,1,5,7,17,5267,0,2,4,3541,0.0,8.3,3.29
3,0,5,7,0,982,0,2,2,2958,0.0,8.6,2.65
1,1,2,3,18,5261,0,2,3,3221,0.0,5.7,2.17
0,1,7,0,3,3515,1,1,1,6023,1.0,6.2,2.29
5,1,2,7,0,3352,1,2,1,4374,0.0,6.7,2.77
2,1,3,4,2,2063,1,2,0,685,0.0,5.4,2.23
0,0,2,3,2,3325,0,0,1,5805,0.0,6.6,2.1
3,0,5,2,7,5565,1,2,2,294,0.0,8.4,3.04
1,0,3,7,0,1048,0,0,3,4257,0.0,7.4,2.72
4,1,0,1,15,1807,0,2,3,5596,0.0,8.0,3.33
5,0,4,4,14,1311,0,0,2,3108,0.0,6.2,3.4
2,1,2,2,11,3654,0,0,0,4699,0.0,7.2,2.48
3,0,2,4,13,5348,1,2,2,2939,0.0,8.3,3.21
0,1,1,3,10,7089,0,3,2,4537,0.0,6.3,2.94
0,1,0,6,7,5119,0,1,2,3066,1.0,5.4,2.08
4,0,4,3,17,3606,0,3,1,1166,0.0,7.8,2.96
5,0,0,7,19,6653,1,2,4,39,0.0,8.0,2.85
1,1,3,4,13,3593,1,0,4,4303,0.0,6.6,2.32
1,0,3,6,1,4290,0,3,1,5561,1.0,5.6,2.23
5,0,7,2,6,5758,0,2,2,742,0.0,6.3,2.3
3,1,5,5,3,6325,0,3,3,5457,0.0,7.3,2.87
1,0,2,2,18,3782,1,3,0,5068,0.0,6.6,3.35
5,0,0,4,8,1407,0,2,4,246,0.0,7.6,2.62
5,1,4,0,1,3126,0,0,0,1967,0.0,8.2,3.33
3,0,3,2,17,2608,1,2,0,1769,0.0,5.9,2.3
3,1,5,4,4,6877,1,3,1,3878,0.0,7.6,2.99
4,1,6,4,19,7245,1,1,0,4017,0.0,7.6,3.18
5,1,5,7,14,7223,1,3,0,1271,1.0,6.0,2.17
3,0,7,0,4,4772,0,1,1,5979,1.0,7.5,2.2
1,1,3,3,13,5433,0,3,0,2126,0.0,7.8,3.05
5,1,5,0,15,6053,1,3,0,1448,0.0,6.7,2.12
2,1,1,3,4,1985,0,0,0,2013,0.0,5.2,2.54
4,0,6,4,14,6898,0,0,0,4041,0.0,8.1,3.37
0,0,1,2,12,4676,1,3,3,2546,0.0,7.8,3.05
1,1,1,6,5,2502,0,2,1,2862,0.0,7.2,3.31
5,0,6,7,9,3786,0,1,1,2714,1.0,6.8,2.15
0,1,2,3,16,4370,0,0,1,6034,0.0,6.0,2.53
3,0,7,3,15,639,0,2,1,6259,0.0,9.0,3.15
4,1,3,0,7,269,1,2,1,772,0.0,5.8,2.44
4,1,5,0,13,2630,1,0,3,1475,0.0,6.7,2.88
1,0,0,4,19,3068,0,0,1,1681,0.0,7.8,3.26
1,0,4,6,4,2866,0,2,1,133,0.0,7.9,3.18
0,1,4,7,14,2796,1,1,4,5663,0.0,6.1,2.56
4,1,2,3,11,3462,0,2,0,2958,0.0,8.3,3.14
2,0,1,3,19,6368,1,3,0,6396,0.0,8.2,3.08
4,0,3,1,4,3848,1,1,1,3775,0.0,6.6,2.05
5,0,0,5,19,670,0,0,0,2572,0.0,7.3,2.79
5,0,5,4,14,4502,1,0,4,2882,0.0,5.3,2.61
5,0,5,2,13,5286,1,0,2,3119,0.0,8.4,3.05
2,0,0,4,0,117,1,1,4,3991,0.0,8.5,3.38
2,1,6,1,14,7067,1,2,0,676,0.0,9.0,2.99
1,1,5,4,4,6178,1,2,4,4790,0.0,6.5,2.34
0,1,1,2,9,3277,1,2,4,2409,0.0,6.9,2.61
5,0,0,7,20,1290,0,2,2,450,0.0,6.4,2.56
3,0,6,2,12,4587,0,3,1,3213,0.0,7.0,3.12
5,1,2,4,17,5476,0,3,4,6320,1.0,5.9,2.19
4,0,1,6,13,6448,1,2,0,5421,0.0,7.5,2.85
0,0,0,2,3,5185,0,2,0,4611,0.0,6.8,2.48
0,0,5,2,17,6902,0,2,3,1780,0.0,8.0,3.31
3,1,6,1,2,5915,1,2,0,1310,0.0,7.4,2.95
0,0,2,3,7,1847,1,2,2,5535,0.0,6.7,2.68
2,1,6,6,13,1460,1,2,4,1201,0.0,7.0,3.05
0,0,7,7,18,2197,0,2,4,2466,1.0,6.6,2.09
